sim_index,route_name,route_type,phase,leg_index,minute_from_start,leg_minute,from_wpt,to_wpt,from_name,to_name,lat_deg,lon_deg,cog_deg,sog_knots,distance_from_start_nm,distance_to_go_nm
139,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,4,139,58,5,6,SaidTssS,SaidTssN,31.67748132557899,32.06857296823185,315.8780092046553,12.0,27.716075879713475,576.260236239751
140,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,4,140,59,5,6,SaidTssS,SaidTssN,31.67986981089518,32.06584308118276,315.8780092046553,12.0,27.916127737716415,576.060184381748
141,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,4,141,60,5,6,SaidTssS,SaidTssN,31.682258238078923,32.063113053672836,315.8780092046553,12.0,28.116179595719352,575.860132523745
142,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,4,142,61,5,6,SaidTssS,SaidTssN,31.68464660712181,32.06038288568514,315.8780092046553,12.0,28.316231453722295,575.6600806657422
143,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,4,143,62,5,6,SaidTssS,SaidTssN,31.687034918015435,32.057652577202774,315.8780092046553,12.0,28.516283311725232,575.4600288077391
144,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,4,144,63,5,6,SaidTssS,SaidTssN,31.689423170751382,32.05492212820884,315.8780092046553,12.0,28.716335169728172,575.2599769497363
145,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,4,145,64,5,6,SaidTssS,SaidTssN,31.691811365321207,32.05219153868638,315.8780092046553,12.0,28.916387027731112,575.0599250917332
146,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,4,146,65,5,6,SaidTssS,SaidTssN,31.69419950171652,32.04946080861853,315.8780092046553,12.0,29.116438885734052,574.8598732337304
147,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,4,147,66,5,6,SaidTssS,SaidTssN,31.696587579928895,32.046729937988346,315.8780092046553,12.0,29.316490743736992,574.6598213757275
148,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,4,148,67,5,6,SaidTssS,SaidTssN,31.698975599949904,32.04399892677891,315.8780092046553,12.0,29.51654260173993,574.4597695177245
149,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,4,149,68,5,6,SaidTssS,SaidTssN,31.701363561771135,32.04126777497333,315.8780092046553,12.0,29.716594459742872,574.2597176597216
150,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,4,150,69,5,6,SaidTssS,SaidTssN,31.70375146538416,32.038536482554655,315.8780092046553,12.0,29.91664631774581,574.0596658017186
151,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,4,151,70,5,6,SaidTssS,SaidTssN,31.70613931078056,32.035805049505974,315.8780092046553,12.0,30.11669817574875,573.8596139437157
152,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,4,152,71,5,6,SaidTssS,SaidTssN,31.7085270979519,32.03307347581038,315.8780092046553,12.0,30.31675003375169,573.6595620857128
153,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,4,153,72,5,6,SaidTssS,SaidTssN,31.710914826889773,32.03034176145094,315.8780092046553,12.0,30.51680189175463,573.4595102277098
154,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,4,154,73,5,6,SaidTssS,SaidTssN,31.713302497585733,32.027609906410724,315.8780092046553,12.0,30.71685374975757,573.2594583697069
155,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,4,155,74,5,6,SaidTssS,SaidTssN,31.715690110031364,32.02487791067282,315.8780092046553,12.0,30.916905607760505,573.0594065117039
156,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,4,156,75,5,6,SaidTssS,SaidTssN,31.71807766421823,32.0221457742203,315.8780092046553,12.0,31.11695746576345,572.859354653701
157,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,4,157,76,5,6,SaidTssS,SaidTssN,31.720465160137913,32.01941349703623,315.8780092046553,12.0,31.317009323766385,572.6593027956981
158,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,4,158,77,5,6,SaidTssS,SaidTssN,31.722852597781973,32.0166810791037,315.8780092046553,12.0,31.517061181769325,572.4592509376951
159,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,4,159,78,5,6,SaidTssS,SaidTssN,31.72523997714197,32.01394852040575,315.8780092046553,12.0,31.717113039772265,572.2591990796922
160,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,4,160,79,5,6,SaidTssS,SaidTssN,31.72762729820949,32.01121582092547,315.8780092046553,12.0,31.9171648977752,572.0591472216892
161,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,4,161,80,5,6,SaidTssS,SaidTssN,31.73001456097609,32.00848298064594,315.8780092046553,12.0,32.117216755778145,571.8590953636863
162,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,4,162,81,5,6,SaidTssS,SaidTssN,31.732401765433334,32.005749999550204,315.8780092046553,12.0,32.31726861378108,571.6590435056834
163,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,4,163,82,5,6,SaidTssS,SaidTssN,31.734788911572785,32.00301687762135,315.8780092046553,12.0,32.51732047178402,571.4589916476804
164,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,4,164,83,5,6,SaidTssS,SaidTssN,31.737175999385997,32.00028361484243,315.8780092046553,12.0,32.71737232978696,571.2589397896775
165,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,4,165,84,5,6,SaidTssS,SaidTssN,31.739563028864552,31.99755021119651,315.8780092046553,12.0,32.917424187789905,571.0588879316745
166,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,166,0,6,7,SaidTssN,Kriti E,31.74195,31.994816666666658,309.57972469971133,12.0,33.11747604579284,570.8588360736716
167,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,167,1,6,7,SaidTssN,Kriti E,31.744071894531324,31.99179832045337,309.57972469971133,12.0,33.317431151872036,570.6588809675924
168,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,168,2,6,7,SaidTssN,Kriti E,31.746193717916437,31.98877983592615,309.57972469971133,12.0,33.51738625795124,570.4589258615132
169,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,169,3,6,7,SaidTssN,Kriti E,31.748315470146196,31.985761213071843,309.57972469971133,12.0,33.71734136403043,570.258970755434
170,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,170,4,6,7,SaidTssN,Kriti E,31.750437151211447,31.982742451877296,309.57972469971133,12.0,33.917296470109626,570.0590156493548
171,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,171,5,6,7,SaidTssN,Kriti E,31.752558761103042,31.979723552329375,309.57972469971133,12.0,34.11725157618882,569.8590605432756
172,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,172,6,6,7,SaidTssN,Kriti E,31.754680299811834,31.976704514414923,309.57972469971133,12.0,34.31720668226802,569.6591054371963
173,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,173,7,6,7,SaidTssN,Kriti E,31.756801767328657,31.97368533812079,309.57972469971133,12.0,34.51716178834722,569.4591503311171
174,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,174,8,6,7,SaidTssN,Kriti E,31.758923163644365,31.970666023433832,309.57972469971133,12.0,34.71711689442641,569.259195225038
175,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,175,9,6,7,SaidTssN,Kriti E,31.761044488749803,31.967646570340897,309.57972469971133,12.0,34.91707200050561,569.0592401189588
176,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,176,10,6,7,SaidTssN,Kriti E,31.763165742635817,31.96462697882884,309.57972469971133,12.0,35.11702710658481,568.8592850128796
177,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,177,11,6,7,SaidTssN,Kriti E,31.765286925293243,31.961607248884505,309.57972469971133,12.0,35.316982212664,568.6593299068004
178,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,178,12,6,7,SaidTssN,Kriti E,31.767408036712922,31.958587380494752,309.57972469971133,12.0,35.5169373187432,568.4593748007212
179,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,179,13,6,7,SaidTssN,Kriti E,31.769529076885707,31.955567373646417,309.57972469971133,12.0,35.7168924248224,568.259419694642
180,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,180,14,6,7,SaidTssN,Kriti E,31.77165004580243,31.95254722832637,309.57972469971133,12.0,35.91684753090159,568.0594645885628
181,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,181,15,6,7,SaidTssN,Kriti E,31.773770943453933,31.949526944521455,309.57972469971133,12.0,36.116802636980786,567.8595094824836
182,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,182,16,6,7,SaidTssN,Kriti E,31.775891769831055,31.946506522218527,309.57972469971133,12.0,36.31675774305999,567.6595543764045
183,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,183,17,6,7,SaidTssN,Kriti E,31.77801252492463,31.943485961404424,309.57972469971133,12.0,36.51671284913918,567.4595992703253
184,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,184,18,6,7,SaidTssN,Kriti E,31.78013320872551,31.940465262066013,309.57972469971133,12.0,36.71666795521838,567.2596441642461
185,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,185,19,6,7,SaidTssN,Kriti E,31.782253821224508,31.937444424190137,309.57972469971133,12.0,36.91662306129757,567.0596890581669
186,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,186,20,6,7,SaidTssN,Kriti E,31.784374362412464,31.93442344776365,309.57972469971133,12.0,37.11657816737677,566.8597339520876
187,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,187,21,6,7,SaidTssN,Kriti E,31.78649483228022,31.9314023327734,309.57972469971133,12.0,37.31653327345597,566.6597788460084
188,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,188,22,6,7,SaidTssN,Kriti E,31.788615230818607,31.928381079206247,309.57972469971133,12.0,37.51648837953516,566.4598237399292
189,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,189,23,6,7,SaidTssN,Kriti E,31.790735558018454,31.925359687049028,309.57972469971133,12.0,37.71644348561436,566.25986863385
190,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,190,24,6,7,SaidTssN,Kriti E,31.79285581387059,31.922338156288596,309.57972469971133,12.0,37.91639859169356,566.0599135277708
191,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,191,25,6,7,SaidTssN,Kriti E,31.794975998365864,31.91931648691183,309.57972469971133,12.0,38.11635369777275,565.8599584216917
192,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,192,26,6,7,SaidTssN,Kriti E,31.797096111495083,31.916294678905537,309.57972469971133,12.0,38.31630880385195,565.6600033156125
193,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,193,27,6,7,SaidTssN,Kriti E,31.799216153249077,31.913272732256605,309.57972469971133,12.0,38.51626390993115,565.4600482095333
194,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,194,28,6,7,SaidTssN,Kriti E,31.801336123618686,31.910250646951866,309.57972469971133,12.0,38.71621901601034,565.2600931034541
195,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,195,29,6,7,SaidTssN,Kriti E,31.803456022594727,31.907228422978182,309.57972469971133,12.0,38.91617412208954,565.0601379973749
196,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,196,30,6,7,SaidTssN,Kriti E,31.80557585016804,31.90420606032239,309.57972469971133,12.0,39.11612922816874,564.8601828912957
197,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,197,31,6,7,SaidTssN,Kriti E,31.807695606329425,31.901183558971354,309.57972469971133,12.0,39.31608433424793,564.6602277852164
198,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,198,32,6,7,SaidTssN,Kriti E,31.80981529106972,31.89816091891193,309.57972469971133,12.0,39.51603944032713,564.4602726791372
199,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,199,33,6,7,SaidTssN,Kriti E,31.81193490437975,31.895138140130957,309.57972469971133,12.0,39.71599454640632,564.260317573058
200,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,200,34,6,7,SaidTssN,Kriti E,31.81405444625033,31.892115222615292,309.57972469971133,12.0,39.91594965248552,564.0603624669789
201,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,201,35,6,7,SaidTssN,Kriti E,31.816173916672295,31.88909216635178,309.57972469971133,12.0,40.11590475856472,563.8604073608997
202,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,202,36,6,7,SaidTssN,Kriti E,31.818293315636446,31.88606897132728,309.57972469971133,12.0,40.31585986464391,563.6604522548205
203,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,203,37,6,7,SaidTssN,Kriti E,31.820412643133626,31.883045637528642,309.57972469971133,12.0,40.51581497072311,563.4604971487413
204,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,204,38,6,7,SaidTssN,Kriti E,31.82253189915463,31.88002216494272,309.57972469971133,12.0,40.71577007680231,563.2605420426621
205,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,205,39,6,7,SaidTssN,Kriti E,31.824651083690277,31.87699855355635,309.57972469971133,12.0,40.9157251828815,563.0605869365829
206,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,206,40,6,7,SaidTssN,Kriti E,31.826770196731392,31.873974803356408,309.57972469971133,12.0,41.115680288960704,562.8606318305037
207,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,207,41,6,7,SaidTssN,Kriti E,31.828889238268786,31.870950914329722,309.57972469971133,12.0,41.3156353950399,562.6606767244245
208,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,208,42,6,7,SaidTssN,Kriti E,31.831008208293294,31.867926886463167,309.57972469971133,12.0,41.51559050111909,562.4607216183454
209,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,209,43,6,7,SaidTssN,Kriti E,31.833127106795693,31.86490271974357,309.57972469971133,12.0,41.715545607198294,562.2607665122662
210,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,210,44,6,7,SaidTssN,Kriti E,31.835245933766824,31.861878414157797,309.57972469971133,12.0,41.91550071327749,562.0608114061869
211,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,211,45,6,7,SaidTssN,Kriti E,31.837364689197486,31.8588539696927,309.57972469971133,12.0,42.11545581935668,561.8608563001077
212,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,212,46,6,7,SaidTssN,Kriti E,31.839483373078487,31.85582938633512,309.57972469971133,12.0,42.31541092543588,561.6609011940285
213,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,213,47,6,7,SaidTssN,Kriti E,31.841601985400647,31.852804664071922,309.57972469971133,12.0,42.51536603151507,561.4609460879493
214,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,214,48,6,7,SaidTssN,Kriti E,31.843720526154783,31.849779802889945,309.57972469971133,12.0,42.71532113759427,561.2609909818701
215,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,215,49,6,7,SaidTssN,Kriti E,31.84583899533168,31.846754802776047,309.57972469971133,12.0,42.91527624367347,561.0610358757909
216,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,216,50,6,7,SaidTssN,Kriti E,31.847957392922154,31.843729663717085,309.57972469971133,12.0,43.11523134975266,560.8610807697117
217,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,217,51,6,7,SaidTssN,Kriti E,31.850075718917022,31.8407043856999,309.57972469971133,12.0,43.315186455831864,560.6611256636326
218,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,218,52,6,7,SaidTssN,Kriti E,31.852193973307077,31.837678968711344,309.57972469971133,12.0,43.51514156191106,560.4611705575534
219,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,219,53,6,7,SaidTssN,Kriti E,31.854312156083125,31.834653412738284,309.57972469971133,12.0,43.71509666799025,560.2612154514742
220,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,220,54,6,7,SaidTssN,Kriti E,31.856430267235964,31.83162771776755,309.57972469971133,12.0,43.915051774069454,560.061260345395
221,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,221,55,6,7,SaidTssN,Kriti E,31.85854830675642,31.82860188378601,309.57972469971133,12.0,44.11500688014865,559.8613052393158
222,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,222,56,6,7,SaidTssN,Kriti E,31.86066627463527,31.825575910780504,309.57972469971133,12.0,44.31496198622784,559.6613501332365
223,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,223,57,6,7,SaidTssN,Kriti E,31.86278417086332,31.82254979873789,309.57972469971133,12.0,44.514917092307044,559.4613950271573
224,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,224,58,6,7,SaidTssN,Kriti E,31.864901995431378,31.81952354764502,309.57972469971133,12.0,44.71487219838624,559.2614399210781
225,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,225,59,6,7,SaidTssN,Kriti E,31.867019748330247,31.816497157488747,309.57972469971133,12.0,44.91482730446543,559.061484814999
226,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,226,60,6,7,SaidTssN,Kriti E,31.869137429550698,31.81347062825592,309.57972469971133,12.0,45.11478241054463,558.8615297089198
227,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,227,61,6,7,SaidTssN,Kriti E,31.87125503908355,31.810443959933387,309.57972469971133,12.0,45.31473751662383,558.6615746028406
228,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,228,62,6,7,SaidTssN,Kriti E,31.8733725769196,31.807417152508005,309.57972469971133,12.0,45.51469262270302,558.4616194967614
229,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,229,63,6,7,SaidTssN,Kriti E,31.875490043049634,31.804390205966627,309.57972469971133,12.0,45.71464772878222,558.2616643906822
230,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,230,64,6,7,SaidTssN,Kriti E,31.877607437464455,31.80136312029609,309.57972469971133,12.0,45.91460283486141,558.061709284603
231,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,231,65,6,7,SaidTssN,Kriti E,31.87972476015485,31.798335895483277,309.57972469971133,12.0,46.114557940940614,557.8617541785238
232,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,232,66,6,7,SaidTssN,Kriti E,31.881842011111612,31.79530853151501,309.57972469971133,12.0,46.31451304701981,557.6617990724446
233,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,233,67,6,7,SaidTssN,Kriti E,31.88395919032552,31.79228102837815,309.57972469971133,12.0,46.514468153099,557.4618439663654
234,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,234,68,6,7,SaidTssN,Kriti E,31.886076297787397,31.78925338605955,309.57972469971133,12.0,46.714423259178204,557.2618888602863
235,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,235,69,6,7,SaidTssN,Kriti E,31.888193333488,31.786225604546065,309.57972469971133,12.0,46.9143783652574,557.061933754207
236,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,236,70,6,7,SaidTssN,Kriti E,31.890310297418132,31.78319768382454,309.57972469971133,12.0,47.11433347133659,556.8619786481278
237,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,237,71,6,7,SaidTssN,Kriti E,31.89242718956859,31.780169623881832,309.57972469971133,12.0,47.314288577415795,556.6620235420486
238,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,238,72,6,7,SaidTssN,Kriti E,31.894544009930136,31.77714142470479,309.57972469971133,12.0,47.51424368349499,556.4620684359694
239,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,239,73,6,7,SaidTssN,Kriti E,31.896660758493578,31.774113086280273,309.57972469971133,12.0,47.71419878957418,556.2621133298902
240,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,240,74,6,7,SaidTssN,Kriti E,31.898777435249695,31.771084608595125,309.57972469971133,12.0,47.914153895653385,556.062158223811
241,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,241,75,6,7,SaidTssN,Kriti E,31.900894040189257,31.768055991636203,309.57972469971133,12.0,48.11410900173258,555.8622031177318
242,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,242,76,6,7,SaidTssN,Kriti E,31.903010573303067,31.765027235390352,309.57972469971133,12.0,48.314064107811774,555.6622480116527
243,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,243,77,6,7,SaidTssN,Kriti E,31.9051270345819,31.761998339844432,309.57972469971133,12.0,48.51401921389097,555.4622929055735
244,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,244,78,6,7,SaidTssN,Kriti E,31.90724342401653,31.75896930498529,309.57972469971133,12.0,48.71397431997016,555.2623377994943
245,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,245,79,6,7,SaidTssN,Kriti E,31.909359741597743,31.755940130799775,309.57972469971133,12.0,48.913929426049364,555.0623826934151
246,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,246,80,6,7,SaidTssN,Kriti E,31.911475987316333,31.75291081727475,309.57972469971133,12.0,49.11388453212856,554.8624275873359
247,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,247,81,6,7,SaidTssN,Kriti E,31.91359216116304,31.749881364397055,309.57972469971133,12.0,49.31383963820775,554.6624724812566
248,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,248,82,6,7,SaidTssN,Kriti E,31.915708263128696,31.746851772153555,309.57972469971133,12.0,49.513794744286955,554.4625173751774
249,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,249,83,6,7,SaidTssN,Kriti E,31.91782429320402,31.743822040531082,309.57972469971133,12.0,49.71374985036615,554.2625622690982
250,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,250,84,6,7,SaidTssN,Kriti E,31.919940251379824,31.740792169516517,309.57972469971133,12.0,49.91370495644534,554.062607163019
251,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,251,85,6,7,SaidTssN,Kriti E,31.92205613764688,31.737762159096693,309.57972469971133,12.0,50.113660062524545,553.8626520569399
252,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,252,86,6,7,SaidTssN,Kriti E,31.92417195199595,31.734732009258455,309.57972469971133,12.0,50.31361516860374,553.6626969508607
253,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,253,87,6,7,SaidTssN,Kriti E,31.926287694417812,31.731701719988678,309.57972469971133,12.0,50.513570274682934,553.4627418447815
254,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,254,88,6,7,SaidTssN,Kriti E,31.92840336490324,31.728671291274196,309.57972469971133,12.0,50.713525380762135,553.2627867387023
255,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,255,89,6,7,SaidTssN,Kriti E,31.930518963443006,31.725640723101865,309.57972469971133,12.0,50.91348048684132,553.0628316326231
256,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,256,90,6,7,SaidTssN,Kriti E,31.93263449002787,31.72261001545854,309.57972469971133,12.0,51.113435592920524,552.8628765265439
257,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,257,91,6,7,SaidTssN,Kriti E,31.934749944648605,31.719579168331073,309.57972469971133,12.0,51.313390698999726,552.6629214204647
258,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,258,92,6,7,SaidTssN,Kriti E,31.936865327295997,31.716548181706322,309.57972469971133,12.0,51.51334580507891,552.4629663143855
259,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,259,93,6,7,SaidTssN,Kriti E,31.93898063796079,31.713517055571128,309.57972469971133,12.0,51.713300911158115,552.2630112083064
260,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,260,94,6,7,SaidTssN,Kriti E,31.941095876633753,31.710485789912354,309.57972469971133,12.0,51.91325601723731,552.063056102227
261,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,261,95,6,7,SaidTssN,Kriti E,31.943211043305666,31.707454384716844,309.57972469971133,12.0,52.1132111233165,551.8631009961479
262,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,262,96,6,7,SaidTssN,Kriti E,31.945326137967278,31.70442283997145,309.57972469971133,12.0,52.313166229395705,551.6631458900687
263,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,263,97,6,7,SaidTssN,Kriti E,31.94744116060936,31.701391155663035,309.57972469971133,12.0,52.5131213354749,551.4631907839895
264,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,264,98,6,7,SaidTssN,Kriti E,31.949556111222698,31.69835933177844,309.57972469971133,12.0,52.713076441554094,551.2632356779103
265,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,265,99,6,7,SaidTssN,Kriti E,31.951670989797996,31.695327368304532,309.57972469971133,12.0,52.913031547633295,551.0632805718311
266,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,266,100,6,7,SaidTssN,Kriti E,31.953785796326063,31.692295265228143,309.57972469971133,12.0,53.11298665371249,550.8633254657519
267,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,267,101,6,7,SaidTssN,Kriti E,31.95590053079765,31.689263022536146,309.57972469971133,12.0,53.312941759791684,550.6633703596727
268,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,268,102,6,7,SaidTssN,Kriti E,31.958015193203504,31.686230640215385,309.57972469971133,12.0,53.512896865870886,550.4634152535936
269,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,269,103,6,7,SaidTssN,Kriti E,31.960129783534388,31.683198118252697,309.57972469971133,12.0,53.71285197195008,550.2634601475144
